tmk,class_depth_to_wt,flag_depth_to_wt,class_lot_size,flag_lot_size,class_slope,flag_slope,flag_count,recommendation
224006104,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006105,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006106,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006109,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006110,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006111,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006112,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224006126,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007006,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007007,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007009,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007013,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007015,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007016,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007017,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007018,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007019,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007020,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007022,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007023,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007024,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007025,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007026,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007030,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007033,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007034,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007036,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007039,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007040,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007041,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007042,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007043,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007045,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007047,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007049,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007051,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007052,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007056,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007058,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007059,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007061,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007062,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007063,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007064,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007067,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007070,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007071,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007072,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007073,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007076,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007077,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007078,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007080,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007083,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224007085,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224007088,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007089,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007090,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007091,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007092,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007093,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007094,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007095,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007096,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007097,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007098,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007099,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007100,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007101,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007102,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007103,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007105,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007106,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007107,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007109,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007110,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007111,Greater than 6 ft,,,,Less than 8%,0,0,Standard Septic Tank
224007114,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007115,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007116,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007117,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007118,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007119,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224007122,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224007124,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007125,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224007126,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007129,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007130,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224007131,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
224008003,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224008004,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224008010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224008012,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224008032,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224008033,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224008034,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224008037,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224009002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009011,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
224009015,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009016,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009052,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224009067,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009070,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224009073,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224009075,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224010001,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224010002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224010003,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224010004,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224010005,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224010007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224010008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224010011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224010013,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224010016,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224011009,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224011010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224011012,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224011013,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011015,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224011021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224011023,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224011025,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011027,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011028,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224011029,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224012015,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224012016,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224012017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224012019,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224012020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224012021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224012022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224012024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224012025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224013021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013030,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013031,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013034,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013035,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013038,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013041,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013043,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013048,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013049,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013052,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013053,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013060,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013061,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
224013063,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013065,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224013067,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013076,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013079,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013087,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013091,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013093,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013094,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013095,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013101,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013112,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013117,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013118,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013128,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013130,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013136,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013137,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013138,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013142,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013143,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013144,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013145,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013146,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013148,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013150,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013153,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013154,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013156,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013160,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
224013161,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013163,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013166,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224013169,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013175,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013176,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013177,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013183,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013186,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
224013187,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
224013189,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013199,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013201,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013209,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224013213,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014004,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
224014008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224014011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224014017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224014019,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224014023,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014026,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224014027,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
224015006,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
224015008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224015010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
224015014,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
